[INFO] [1617901755.085113]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1157.6644287109375, 1286.734619140625, -10.433000564575195), (774.3890991210938, 1081.9521484375, -26.78956413269043), (1420.09423828125, 2044.5079345703125, 18.55415916442871), (1591.675537109375, 1670.0181884765625, 26.36342430114746), (1435.900146484375, 1496.6365966796875, 27.063405990600586), (726.6136474609375, 1923.1025390625, -28.228330612182617), (262.1289367675781, 2841.428466796875, -98.24293518066406), (1590.6373291015625, 1988.36865234375, 23.54380226135254)]]
[INFO] [1617901755.794736]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1154.7291259765625, 1265.62548828125, -2.8025057315826416), (777.858642578125, 1061.4149169921875, -17.754404067993164), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1600.8585205078125, 1695.6793212890625, 19.673368453979492), (1434.7327880859375, 1492.7200927734375, 28.195743560791016), (720.0308837890625, 1977.2314453125, -42.03084182739258), (251.7545928955078, 2884.157958984375, -106.7294921875), (1578.3603515625, 1947.716796875, 32.558589935302734)]]
[INFO] [1617901756.717042]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1155.05078125, 1268.927734375, -1.5907659530639648), (774.3494262695312, 1070.2740478515625, -23.884334564208984), (1418.7388916015625, 2036.9434814453125, 16.619781494140625), (1577.901123046875, 1631.526611328125, 36.39848327636719), (1440.569091796875, 1512.302978515625, 22.534032821655273), (722.4994506835938, 1956.93310546875, -36.85490036010742), (251.7545928955078, 2884.157958984375, -106.7294921875), (1596.925537109375, 2009.1903076171875, 18.926471710205078)]]
[INFO] [1617901757.507276]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (773.6703491210938, 1086.243408203125, -30.84339141845703), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1584.61181640625, 1650.2789306640625, 31.50960922241211), (1436.9769287109375, 1501.0404052734375, 28.520755767822266), (258.59222412109375, 2855.995361328125, -101.1360855102539), (724.1451416015625, 1943.40087890625, -33.404273986816406), (1566.68212890625, 1909.048095703125, 41.13364028930664)]]
[INFO] [1617901758.350085]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1158.14453125, 1289.1827392578125, -13.761313438415527), (772.81201171875, 1091.2872314453125, -30.896442413330078), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1596.973388671875, 1684.8226318359375, 22.5037784576416), (1438.234619140625, 1504.4698486328125, 24.79872703552246), (724.1451416015625, 1943.40087890625, -33.404273986816406), (258.59222412109375, 2855.995361328125, -101.1360855102539), (1576.26416015625, 1940.7762451171875, 34.09769821166992)]]
[INFO] [1617901759.100103]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.73046875, 1280.01806640625, -8.005117416381836), (775.1776123046875, 1077.2845458984375, -24.736108779907227), (1424.9423828125, 2067.23388671875, 13.594697952270508), (1596.973388671875, 1684.8226318359375, 22.5037784576416), (1428.5159912109375, 1472.63623046875, 36.68339920043945), (262.1289367675781, 2841.428466796875, -98.24293518066406), (724.9679565429688, 1936.634765625, -31.678955078125), (1580.456298828125, 1954.6573486328125, 31.01948356628418)]]
[INFO] [1617901760.077349]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.0089111328125, 1273.8355712890625, -8.186018943786621), (773.48388671875, 1075.312255859375, -23.96504783630371), (1415.456787109375, 2022.7698974609375, 23.297998428344727), (1589.90966796875, 1665.0833740234375, 27.649965286254883), (1437.0673828125, 1500.55322265625, 25.931066513061523), (723.322265625, 1950.1669921875, -35.12958526611328), (258.59222412109375, 2855.995361328125, -101.1360855102539), (1586.4451904296875, 1974.487548828125, 26.622018814086914)]]
[INFO] [1617901760.851972]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (772.43798828125, 1081.471435546875, -28.832468032836914), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1588.1436767578125, 1660.1485595703125, 28.936508178710938), (1429.68310546875, 1476.5540771484375, 35.55752182006836), (717.44482421875, 1998.496337890625, -47.4532585144043), (251.7545928955078, 2884.157958984375, -106.7294921875), (1572.9434814453125, 1940.602294921875, 34.014549255371094)]]
[INFO] [1617901761.624944]: [[0, 2, 0, 1, 0, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (774.3890991210938, 1081.9521484375, -26.78956413269043), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1435.900146484375, 1496.6365966796875, 27.063405990600586), (1584.61181640625, 1650.2789306640625, 31.50960922241211), (720.853759765625, 1970.46533203125, -40.3055305480957), (272.2674865722656, 2799.670166015625, -89.94926452636719), (1586.4451904296875, 1974.487548828125, 26.622018814086914)]]
[INFO] [1617901762.408348]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1155.12939453125, 1268.5040283203125, -3.843024969100952), (772.9158325195312, 1078.672119140625, -27.595434188842773), (1420.09423828125, 2044.5079345703125, 18.55415916442871), (1586.377685546875, 1655.2137451171875, 30.223066329956055), (1437.0673828125, 1500.55322265625, 25.931066513061523), (719.0905151367188, 1984.964111328125, -44.00263214111328), (265.42987060546875, 2827.832763671875, -95.54267120361328), (1576.26416015625, 1940.7762451171875, 34.09769821166992)]]
[INFO] [1617901763.262160]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1154.7291259765625, 1265.62548828125, -2.8025057315826416), (772.81201171875, 1091.2872314453125, -30.896442413330078), (1426.540283203125, 2073.491455078125, 8.581770896911621), (1589.90966796875, 1665.0833740234375, 27.649965286254883), (1430.85009765625, 1480.471923828125, 34.431640625), (258.59222412109375, 2855.995361328125, -101.1360855102539), (723.322265625, 1950.1669921875, -35.12958526611328), (1586.4451904296875, 1974.487548828125, 26.622018814086914)]]
[INFO] [1617901764.044964]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (777.0701293945312, 1066.0823974609375, -19.807859420776367), (1426.7847900390625, 2059.51416015625, 15.408082962036133), (1584.61181640625, 1650.2789306640625, 31.50960922241211), (1433.2738037109375, 1487.8243408203125, 29.61117172241211), (255.05552673339844, 2870.562255859375, -104.02922821044922), (722.4994506835938, 1956.93310546875, -36.85490036010742), (1580.456298828125, 1954.6573486328125, 31.01948356628418)]]
[INFO] [1617901764.913671]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (772.882080078125, 1090.909423828125, -32.9049072265625), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1598.7393798828125, 1689.7574462890625, 21.217222213745117), (1438.14404296875, 1504.9581298828125, 27.39486312866211), (720.853759765625, 1970.46533203125, -40.3055305480957), (255.05552673339844, 2870.562255859375, -104.02922821044922), (1607.7054443359375, 2044.884521484375, 11.011040687561035)]]
[INFO] [1617901765.642160]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1157.26416015625, 1283.8560791015625, -9.392481803894043), (779.3458251953125, 1052.64794921875, -16.0004940032959), (1426.41796875, 2074.150390625, 12.08529281616211), (1591.675537109375, 1670.0181884765625, 26.36342430114746), (1432.01708984375, 1484.3896484375, 33.30575942993164), (720.0308837890625, 1977.2314453125, -42.03084182739258), (255.05552673339844, 2870.562255859375, -104.02922821044922), (1589.821533203125, 1974.6644287109375, 26.706562042236328)]]
[INFO] [1617901766.425039]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1159.3990478515625, 1299.2081298828125, -14.941938400268555), (775.9661865234375, 1072.6170654296875, -22.682653427124023), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1586.377685546875, 1655.2137451171875, 30.223066329956055), (1433.2738037109375, 1487.8243408203125, 29.61117172241211), (251.7545928955078, 2884.157958984375, -106.7294921875), (720.853759765625, 1970.46533203125, -40.3055305480957), (1577.1126708984375, 1954.482177734375, 30.93575668334961)]]
[INFO] [1617901767.304570]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.73046875, 1280.01806640625, -8.005117416381836), (772.0938720703125, 1095.575439453125, -34.966426849365234), (1417.1431884765625, 2030.6746826171875, 21.57296371459961), (1595.20751953125, 1679.8878173828125, 23.79032325744629), (1435.8099365234375, 1497.12255859375, 29.646636962890625), (262.1289367675781, 2841.428466796875, -98.24293518066406), (720.0308837890625, 1977.2314453125, -42.03084182739258), (1558.896728515625, 1883.2689208984375, 46.8503303527832)]]
[INFO] [1617901767.994254]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.809814453125, 1279.5908203125, -10.276754379272461), (771.3229370117188, 1088.0032958984375, -31.71887969970703), (1423.256103515625, 2059.3291015625, 15.319725036621094), (1584.61181640625, 1650.2789306640625, 31.50960922241211), (1437.0673828125, 1500.55322265625, 25.931066513061523), (244.44534301757812, 2914.2626953125, -112.70865631103516), (720.853759765625, 1970.46533203125, -40.3055305480957), (1587.7139892578125, 1967.7232666015625, 28.245391845703125)]]
[INFO] [1617901768.896844]: [[0, 2, 0, 1, 0, 0, 0, 1], [(1160.790283203125, 1292.6134033203125, -12.455832481384277), (771.7785034179688, 1097.44189453125, -35.79103469848633), (1423.256103515625, 2059.3291015625, 15.319725036621094), (1437.0673828125, 1500.55322265625, 25.931066513061523), (1583.198974609375, 1646.3310546875, 32.53883743286133), (262.1289367675781, 2841.428466796875, -98.24293518066406), (721.6765747070312, 1963.69921875, -38.5802116394043), (1574.467529296875, 1934.8272705078125, 35.41693878173828)]]
[INFO] [1617901769.714422]: [[0, 2, 0, 1, 0, 0, 0, 1], [(1159.034423828125, 1280.1387939453125, -7.9474287033081055), (773.3550415039062, 1088.10986328125, -31.667997360229492), (1428.1043701171875, 2082.05517578125, 10.360265731811523), (1433.18408203125, 1488.3074951171875, 32.179866790771484), (1586.377685546875, 1655.2137451171875, 30.223066329956055), (722.4994506835938, 1956.93310546875, -36.85490036010742), (258.59222412109375, 2855.995361328125, -101.1360855102539), (1561.3291015625, 1901.936767578125, 42.59119415283203)]]
[INFO] [1617901770.600181]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (772.0234985351562, 1095.954833984375, -32.949867248535156), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1586.377685546875, 1655.2137451171875, 30.223066329956055), (1434.6429443359375, 1493.2047119140625, 30.77251625061035), (258.59222412109375, 2855.995361328125, -101.1360855102539), (720.0308837890625, 1977.2314453125, -42.03084182739258), (1578.3603515625, 1947.716796875, 32.558589935302734)]]
[INFO] [1617901771.401003]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1155.929931640625, 1274.2611083984375, -5.924078464508057), (775.1776123046875, 1077.2845458984375, -24.736108779907227), (1420.09423828125, 2044.5079345703125, 18.55415916442871), (1593.4415283203125, 1674.9530029296875, 25.076866149902344), (1439.40185546875, 1508.386474609375, 23.6663875579834), (720.0308837890625, 1977.2314453125, -42.03084182739258), (248.2178955078125, 2898.724853515625, -109.62263488769531), (1578.3603515625, 1947.716796875, 32.558589935302734)]]
[INFO] [1617901772.279757]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1154.1954345703125, 1261.78759765625, -1.4151415824890137), (774.4586181640625, 1081.577392578125, -28.78187370300293), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1589.90966796875, 1665.0833740234375, 27.649965286254883), (1430.9393310546875, 1479.9910888671875, 31.875850677490234), (251.7545928955078, 2884.157958984375, -106.7294921875), (721.6765747070312, 1963.69921875, -38.5802116394043), (1560.99267578125, 1890.20947265625, 45.31121826171875)]]
[INFO] [1617901773.084139]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1155.12939453125, 1268.5040283203125, -3.843024969100952), (774.0308837890625, 1072.1402587890625, -24.709022521972656), (1424.9423828125, 2067.23388671875, 13.594697952270508), (1593.4415283203125, 1674.9530029296875, 25.076866149902344), (1438.234619140625, 1504.4698486328125, 24.79872703552246), (248.2178955078125, 2898.724853515625, -109.62263488769531), (720.853759765625, 1970.46533203125, -40.3055305480957), (1580.456298828125, 1954.6573486328125, 31.01948356628418)]]
[INFO] [1617901773.901246]: [[0, 2, 0, 1, 0, 0, 0, 1], [(1155.12939453125, 1268.5040283203125, -3.843024969100952), (769.7301025390625, 1097.3345947265625, -35.84232711791992), (1426.41796875, 2074.150390625, 12.08529281616211), (1437.0673828125, 1500.55322265625, 25.931066513061523), (1586.377685546875, 1655.2137451171875, 30.223066329956055), (265.42987060546875, 2827.832763671875, -95.54267120361328), (723.322265625, 1950.1669921875, -35.12958526611328), (1574.467529296875, 1934.8272705078125, 35.41693878173828)]]
[INFO] [1617901774.686514]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1157.81884765625, 1271.5025634765625, -4.826224327087402), (773.6703491210938, 1086.243408203125, -30.84339141845703), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1598.7393798828125, 1689.7574462890625, 21.217222213745117), (1435.900146484375, 1496.6365966796875, 27.063405990600586), (720.853759765625, 1970.46533203125, -40.3055305480957), (248.2178955078125, 2898.724853515625, -109.62263488769531), (1602.1280517578125, 2037.761474609375, 12.462986946105957)]]
[INFO] [1617901775.641967]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (772.882080078125, 1090.909423828125, -32.9049072265625), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1588.1436767578125, 1660.1485595703125, 28.936508178710938), (1435.900146484375, 1496.6365966796875, 27.063405990600586), (262.1289367675781, 2841.428466796875, -98.24293518066406), (720.0308837890625, 1977.2314453125, -42.03084182739258), (1582.2530517578125, 1960.6064453125, 29.70024299621582)]]
[INFO] [1617901776.406418]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1157.26416015625, 1283.8560791015625, -9.392481803894043), (775.1776123046875, 1077.2845458984375, -24.736108779907227), (1426.41796875, 2074.150390625, 12.08529281616211), (1603.7879638671875, 1695.832763671875, 19.746719360351562), (1429.68310546875, 1476.5540771484375, 35.55752182006836), (719.0905151367188, 1984.964111328125, -44.00263214111328), (248.2178955078125, 2898.724853515625, -109.62263488769531), (1592.7333984375, 1995.3092041015625, 22.004688262939453)]]
[INFO] [1617901777.311287]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.73046875, 1280.01806640625, -8.005117416381836), (772.119384765625, 1083.3377685546875, -29.65715789794922), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1584.61181640625, 1650.2789306640625, 31.50960922241211), (1432.1064453125, 1483.90771484375, 30.743511199951172), (719.0905151367188, 1984.964111328125, -44.00263214111328), (255.05552673339844, 2870.562255859375, -104.02922821044922), (1592.7333984375, 1995.3092041015625, 22.004688262939453)]]
[INFO] [1617901778.198009]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.73046875, 1280.01806640625, -8.005117416381836), (772.119384765625, 1083.3377685546875, -29.65715789794922), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1598.7393798828125, 1689.7574462890625, 21.217222213745117), (1449.230712890625, 1542.1773681640625, 16.698974609375), (724.1451416015625, 1943.40087890625, -33.404273986816406), (251.7545928955078, 2884.157958984375, -106.7294921875), (1603.2137451171875, 2030.011962890625, 14.309139251708984)]]
[INFO] [1617901779.039310]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1155.929931640625, 1274.2611083984375, -5.924078464508057), (774.3494262695312, 1070.2740478515625, -23.884334564208984), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1594.5625, 1670.16943359375, 26.43570899963379), (1439.40185546875, 1508.386474609375, 23.6663875579834), (258.59222412109375, 2855.995361328125, -101.1360855102539), (722.4994506835938, 1956.93310546875, -36.85490036010742), (1580.456298828125, 1954.6573486328125, 31.01948356628418)]]
[INFO] [1617901779.899275]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1159.57470703125, 1283.9771728515625, -9.33462905883789), (775.4930419921875, 1075.4176025390625, -23.91473960876465), (1418.7388916015625, 2036.9434814453125, 16.619781494140625), (1584.61181640625, 1650.2789306640625, 31.50960922241211), (1435.8099365234375, 1497.12255859375, 29.646636962890625), (258.59222412109375, 2855.995361328125, -101.1360855102539), (720.0308837890625, 1977.2314453125, -42.03084182739258), (1584.34912109375, 1967.5469970703125, 28.161134719848633)]]
[INFO] [1617901780.758060]: [[0, 1, 0, 1, 0, 0, 0, 1], [(1158.064697265625, 1289.613037109375, -11.473535537719727), (774.143310546875, 1083.44384765625, -29.60647964477539), (1425.064208984375, 2066.576904296875, 10.1024751663208), (1426.270263671875, 1464.32470703125, 36.40522003173828), (1589.239990234375, 1655.36376953125, 30.294736862182617), (720.853759765625, 1970.46533203125, -40.3055305480957), (258.59222412109375, 2855.995361328125, -101.1360855102539), (1584.34912109375, 1967.5469970703125, 28.161134719848633)]]
[INFO] [1617901781.709121]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1157.3436279296875, 1283.427490234375, -11.670578002929688), (774.143310546875, 1083.44384765625, -29.60647964477539), (1413.981201171875, 2015.853271484375, 24.807395935058594), (1591.675537109375, 1670.0181884765625, 26.36342430114746), (1446.989013671875, 1533.84423828125, 16.30615997314453), (248.2178955078125, 2898.724853515625, -109.62263488769531), (722.4994506835938, 1956.93310546875, -36.85490036010742), (1580.456298828125, 1954.6573486328125, 31.01948356628418)]]
[INFO] [1617901782.470861]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1158.064697265625, 1289.613037109375, -11.473535537719727), (772.49658203125, 1093.154296875, -31.71781349182129), (1424.9423828125, 2067.23388671875, 13.594697952270508), (1581.4329833984375, 1641.396240234375, 33.82539749145508), (1449.323486328125, 1541.677490234375, 14.041481971740723), (712.9779663085938, 2035.2265625, -56.81925582885742), (251.7545928955078, 2884.157958984375, -106.7294921875), (1576.26416015625, 1940.7762451171875, 34.09769821166992)]]
[INFO] [1617901783.357078]: [[0, 1, 0, 0, 1, 0, 0, 1], [(1156.73046875, 1280.01806640625, -8.005117416381836), (773.2850952148438, 1088.4866943359375, -29.664358139038086), (1424.9423828125, 2067.23388671875, 13.594697952270508), (1593.4415283203125, 1674.9530029296875, 25.076866149902344), (1443.1954345703125, 1521.1153564453125, 19.98626708984375), (258.59222412109375, 2855.995361328125, -101.1360855102539), (720.853759765625, 1970.46533203125, -40.3055305480957), (1574.467529296875, 1934.8272705078125, 35.41693878173828)]]
[INFO] [1617901784.136104]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1158.2239990234375, 1274.38134765625, -5.866635322570801), (774.3890991210938, 1081.9521484375, -26.78956413269043), (1418.61865234375, 2037.59130859375, 20.063566207885742), (1598.7393798828125, 1689.7574462890625, 21.217222213745117), (1434.6429443359375, 1493.2047119140625, 30.77251625061035), (258.59222412109375, 2855.995361328125, -101.1360855102539), (721.6765747070312, 1963.69921875, -38.5802116394043), (1572.3714599609375, 1927.88671875, 36.95604705810547)]]
[INFO] [1617901784.839879]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1154.7291259765625, 1265.62548828125, -2.8025057315826416), (774.4586181640625, 1081.577392578125, -28.78187370300293), (1420.09423828125, 2044.5079345703125, 18.55415916442871), (1594.5625, 1670.16943359375, 26.43570899963379), (1433.3634033203125, 1487.3411865234375, 27.042463302612305), (244.44534301757812, 2914.2626953125, -112.70865631103516), (720.0308837890625, 1977.2314453125, -42.03084182739258), (1582.2530517578125, 1960.6064453125, 29.70024299621582)]]
[INFO] [1617901785.690586]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.73046875, 1280.01806640625, -8.005117416381836), (772.43798828125, 1081.471435546875, -28.832468032836914), (1424.9423828125, 2067.23388671875, 13.594697952270508), (1592.7882080078125, 1665.2342529296875, 27.7220458984375), (1429.77197265625, 1476.0745849609375, 33.00820541381836), (723.322265625, 1950.1669921875, -35.12958526611328), (248.2178955078125, 2898.724853515625, -109.62263488769531), (1582.2530517578125, 1960.6064453125, 29.70024299621582)]]
[INFO] [1617901786.505683]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1155.6083984375, 1270.9580078125, -7.140658855438232), (774.3494262695312, 1070.2740478515625, -23.884334564208984), (1424.9423828125, 2067.23388671875, 13.594697952270508), (1586.377685546875, 1655.2137451171875, 30.223066329956055), (1441.936767578125, 1517.6910400390625, 23.73575210571289), (255.05552673339844, 2870.562255859375, -104.02922821044922), (724.1451416015625, 1943.40087890625, -33.404273986816406), (1607.7054443359375, 2044.884521484375, 11.011040687561035)]]
[INFO] [1617901787.281077]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1158.4649658203125, 1292.4915771484375, -12.514055252075195), (771.7785034179688, 1097.44189453125, -35.79103469848633), (1417.1431884765625, 2030.6746826171875, 21.57296371459961), (1596.973388671875, 1684.8226318359375, 22.5037784576416), (1439.40185546875, 1508.386474609375, 23.6663875579834), (265.42987060546875, 2827.832763671875, -95.54267120361328), (722.4994506835938, 1956.93310546875, -36.85490036010742), (1580.456298828125, 1954.6573486328125, 31.01948356628418)]]
[INFO] [1617901788.173728]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1154.7291259765625, 1265.62548828125, -2.8025057315826416), (775.1776123046875, 1077.2845458984375, -24.736108779907227), (1421.780517578125, 2052.41259765625, 16.829132080078125), (1584.61181640625, 1650.2789306640625, 31.50960922241211), (1433.2738037109375, 1487.8243408203125, 29.61117172241211), (244.44534301757812, 2914.2626953125, -112.70865631103516), (721.6765747070312, 1963.69921875, -38.5802116394043), (1587.2379150390625, 1988.1904296875, 23.45868492126465)]]
[INFO] [1617901788.994687]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1156.3302001953125, 1277.1395263671875, -6.964598178863525), (775.5621948242188, 1075.044921875, -25.895748138427734), (1420.09423828125, 2044.5079345703125, 18.55415916442871), (1586.377685546875, 1655.2137451171875, 30.223066329956055), (1440.47802734375, 1512.7938232421875, 25.143102645874023), (262.1289367675781, 2841.428466796875, -98.24293518066406), (724.1451416015625, 1943.40087890625, -33.404273986816406), (1564.22998046875, 1890.3790283203125, 45.392276763916016)]]
[INFO] [1617901789.813298]: [[0, 2, 0, 0, 1, 0, 0, 1], [(1155.12939453125, 1268.5040283203125, -3.843024969100952), (775.2468872070312, 1076.911376953125, -26.720355987548828), (1415.456787109375, 2022.7698974609375, 23.297998428344727), (1595.20751953125, 1679.8878173828125, 23.79032325744629), (1434.7327880859375, 1492.7200927734375, 28.195743560791016), (255.05552673339844, 2870.562255859375, -104.02922821044922), (722.4994506835938, 1956.93310546875, -36.85490036010742), (1557.10009765625, 1877.31982421875, 48.16957092285156)]]
